,title,upload_date,view_count,tempo_desde_pub,y
1145,FLARE (THOMAS) TUTORIAL | Master the Flare | Learn to Breakdance,2021-01-30,54145,241.0,
1146,[CHOREOGRAPHY] BTS (방탄소년단) 2019 MMA 'Dionysus' Dance Practice,2020-01-03,23196431,634.0,
1147,BBOY CITY 2021: (prelims) SD Imperials vs Demon Time Only,2021-09-30,33,-2.0,
1148,#1 All Stars | Team no Problems by BBoy,2021-05-08,155,143.0,
1149,First Time Buying All Rare Bundle In My Subscriber Account & Break Dancer Bundle  Garena Free Fire,2020-11-13,2523254,319.0,
1150,Super Dancer - One of the best break dancing .!,2015-01-15,4420344,2448.0,
1151,World Final Champion B-Boy Shigekix | Red Bull BC One World Final 2020,2020-12-29,27741,273.0,
1152,Spector - Break Dance,2012-08-08,149558,3338.0,
1153,Super Dancer - One of the best break dancing .!,2015-01-15,4420344,2448.0,
1154,B-Boy Junior vs B-Boy Physicx | Red Bull BC One Cypher France 2017,2017-07-10,3660308,1541.0,
1155,Ram vs Nao [1on1 B-Girl Semi-Final] ► TAIPEI BBOY CITY ◄ 2017,2017-12-22,68775,1376.0,
1156,Breakdancing confirmed for 2024 Paris Olympic Games | ABC News,2020-12-08,2571,294.0,
1157,TOP 10 Best Powermoves Sets of 2018,2018-12-26,20341735,1007.0,
1158,Bboy Tom Last Squad crew vs Bboy arnil redbull bc one France 2021 ( qualification ),2021-05-29,673,122.0,
1159,Dj 21 - Old School Breakdance Video Mix,2019-05-27,157171,855.0,
1160,practice 2/Oct/2021.   #like #youtube #bboynickindia #breaking #breakdance #bboy #practise,2021-10-02,624,-4.0,
1161,bboy Issei training #short,2021-10-03,12,-5.0,
1162,Red Bull BC One Cypher Holland 2021 | LIVESTREAM,2021-09-26,24605,2.0,
1163,BBOY MOA,2021-08-22,388,37.0,
1164,Danzantes de tijeras vs break dance en callao peru 2015 HD,2015-11-04,2581737,2155.0,
1165,B Boy esse é fera se liga na treta,2017-07-22,709731,1529.0,
1166,BEST KILL THE BEAT 2018 TOP SETS BBOY // PAAW,2018-03-03,375543,1305.0,
1167,Breakdancing Cat,2011-12-12,31374,3578.0,
1168,Jabbawockeez at World of Dance Bay Area 2014,2014-08-18,49720408,2598.0,
1169,Breakdancing Sparrow,2021-10-01,2,-3.0,
1170,Hong 10 battles TEN breakers in Las Vegas | FULL BATTLES,2021-06-30,97005,90.0,
1171,BBOY NORD DIAMOND Recap | Exhibition Battle | Red Bull BC One Cypher Moscow 2021,2021-04-26,299,155.0,
1172,Best Break Dance Ever - Adorable 3 year old is very happy to dance!,2014-05-08,8235057,2700.0,
1173,Final Battle at the 2003 U.C. Irvine 3 vs 3 bboy battle!,2021-10-01,64,-3.0,
1174,Free fire red criminal vs break dance bundle op dance || funny video.. 🤣🤣🤣,2021-08-07,7635,52.0,
1175,UNEXPECTED BREAKDANCER! OLD MAN Surprises Audience On Pilipina's Got Talent 2018 | Got Talent Global,2018-02-06,96301,1330.0,
1176,BBOY SHOSEI // PRACTICE SESSION,2021-08-04,838,55.0,
1177,Bboy Yuwma. Unique thread-style bboy goes crazy at Full Throttle July 2021. Who's Got Daily Flava?,2021-07-24,462,66.0,
1178,The Pilot (1985) | Kelly Jo Minter | Breakdancing After School Special | Egyptian Lover,2021-06-08,12535,112.0,
1179,Break Dance debut & 2 x gold for Colombia in Speed Skating | YOG 2018 Day 2 | Top Moments,2018-10-09,15995,1085.0,
1180,How to get Break dance bundle in sinhala | break dance bundle sinhala | #breakdance #bundle #sinhala,2021-08-18,1411,41.0,
1181,Discovery vs VJS [all styles - top 8] // stance // BBOY CITY 2021,2021-09-30,529,-2.0,
1182,Professional Female Breakdancer,2016-01-03,8522,2095.0,
1183,Breakdancing will be sport at 2024 Olympics,2021-07-30,1093,60.0,
1184,Brain Breaks - Dance Song - Get Funky - Children's Songs by The Learning Station,2013-12-27,2492023,2832.0,
1185,BREAKDANCING GANDALF | GANDULF TEH GANGSTR,2015-09-18,853,2202.0,
1186,Breakdancing world champions,2020-11-30,712,302.0,
1187,jimin break dance ..his moves r so powerful 😍🤤 #parkjimin #bts #btsarmy,2021-09-29,8286,-1.0,
1188,B-Boy Bumblebee vs. B-Boy Nord Diamond | BATTLE | Red Bull BC One Cypher Moscow 2021,2021-04-26,55501,155.0,
1189,B-Boy Bart | All Rounds | Red Bull BC One World Final 2019,2020-03-20,124243,557.0,
1190,Breakdancing Has Become Big Business – And It's Heading To The Olympics | Sunday TODAY,2019-07-28,34830,793.0,
1191,B-Boy Issei vs B-Boy Willy | Red Bull BC One World Final 2017 | Top 16,2017-11-04,40486182,1424.0,
1192,BBOY ZEKU vs. EL NINO // Space City Classic 2021 // MAIN CAMERA // SEMI FINALS,2021-03-10,35202,202.0,
1193,BREAKDANCING COOL Talking Ginger 2 Funny!,2015-10-07,7492713,2183.0,
1194,Dog shows off his breakdancing skills,2013-04-29,351849,3074.0,
1195,Roberrt | Baby Dance Floor Ready | Darshan | Tharun Kishore Sudhir | Arjun Janya | Umapathy Films,2021-02-28,24074848,212.0,
1196,Solo Break Dance|| JENNIE|| #solo #jennie #kpop #blackpink,2021-10-03,63,-5.0,
1197,Coolest Dancing Ever: Yoga Breakdancing | THUNDERDUB,2011-11-11,126198,3609.0,
1198,SgtMaj Break Dancing @ Marine Corps Ball,2012-10-16,1581765,3269.0,
1199,Break Machine - Break Dance Party,2019-08-27,22404,763.0,
1200,World BBoy Classic 2019,2019-09-08,40953,751.0,
1201,OP LEVEL TRICK INTER CUSTOM ROOM | FREE FIRE BREAK DANCER BUNDLE GIVEAWAY | BREAK DANCER BUNDLE LIVE,2021-07-08,100022,82.0,
1202,Unbelievable 6 Year Old Girl Break Dancing,2013-03-04,11169679,3130.0,
1203,Breakdance Battle - Chelles Battle Pro 2014  Final,2014-03-07,31174590,2762.0,
1204,Guide to Olympic Breakdancing #YOGjourney,2018-05-18,1500,1229.0,
1205,Breakdancing Santa Clause,2011-11-26,79592,3594.0,
1206,B-Boy Nasty vs. B-Boy Luca | Red Bull BC One Cypher France 2021,2021-06-02,6618,118.0,
1207,Break Dance Basics | Break Dancing,2013-05-14,333863,3059.0,
1208,Amit ने दिया एक Robotic Performance | Super Dancer 4 | सुपर डांसर 4,2021-03-28,9114684,184.0,
1209,Learn How to Windmill - Complete Step by Step - Breakdance Tutorial,2018-10-04,3793878,1090.0,
1210,ITZY- BREAK DANCE RYUJIN AND PROFESSOR CHAERYEONG 🤣,2021-10-01,39,-3.0,
1211,cradles 2020 break dance,2020-11-05,2313911,327.0,
1212,Breakdance The Movie AKA Breakin - Final Dance Scenes,2008-08-03,918279,4804.0,
1213,CUP SONG vs BREAKDANCE,2021-01-28,4442012,243.0,
1214,BBOY KAZUKI ROCK 🇯🇵 TRAILER,2021-07-20,388,70.0,
1215,//BREAKDANCE GANG 1983//,2011-12-10,122092,3580.0,
1216,ROBOT DANCE - SALAH (FRANCE) BOTY 2006 SHOWCASE SPECIAL [OFFICIAL HD VERSION BOTY TV],2014-07-04,25183552,2643.0,
1217,TOP SET BBOY 2021 ◇ FRESH,2021-09-02,6193,26.0,
1218,How To: Breakdance,2019-11-20,955472,678.0,
1219,Break Machine - Street Dance (1984),2017-08-20,1922815,1500.0,
1220,Team USA vs Team KOREA Bboy Final G-SHOCK REAL TOUGHNESS 2016 | YAK BATTLES,2016-07-22,5177332,1894.0,
1221,Breakdance Crew Perform Killer Stunts on Spain's Got Talent | Got Talent Global,2018-08-29,129113,1126.0,
1222,TAHU vs MORRIS [bboy semi] // stance // TEXAS BREAKIN OPEN 2021,2021-03-30,7630,182.0,
1223,Kid Dynamite Vs Lorenzo - Finals  Youth Battle - Silverback Open 2018 - Pro Breaking Tour - BNC,2018-10-31,4128292,1063.0,
1224,Bboy Mixtape / Bboy Mixtape 2021/ Bboy Music / Dj Energy,2021-09-17,2220,11.0,
1225,BATTLE OF THE YEAR 2010 BBOY 1on1 BATTLE | YAK FILMS + KRADDY + BOTY,2010-11-24,14923494,3961.0,
1226,Kastrito vs. Ali // BREAK FREE DAY 2021 // BBOY SEMI FINALS,2021-07-19,6610,71.0,
1227,Common vs. Michael Strahan Breakdance Battle,2016-04-15,37602,1992.0,
1228,break dancer bundle giveaway || BREAK DANCER BANDLE REDEEM CODE || FF NEW EVENT || FREE FIRE LIVE,2021-07-08,14634,82.0,
1229,TOP 10 Legendary Powermoves sets in Breakdance History,2018-04-10,389390,1267.0,
1230,Absolute Beginner Break Dance Course | Breaking Made Simple | How To Breakdance For Beginners,2020-03-24,34126,553.0,
1231,autism baby breakdancing on my head #shorts,2020-11-01,16,331.0,
1232,Redeem Code Break Dancer Bundle 🤩 In Free Fire Redeem Code | Jaldi Claim Karo 😍 Ansari Boy Gaming,2021-09-27,3595,1.0,
1233,Street Bboy dancer - Flava D yourtroubles Tel Aviv,2021-10-02,814,-4.0,
1234,BGIRL TERRA,2013-03-03,21606370,3131.0,
1235,Dj Zapy & Dj Uragun - Eee Dog | Bboy Music 4 Life 2021,2021-08-27,2793,32.0,
1236,hip-hop & break dance - USHER (YEAH),2009-04-17,5215594,4547.0,
1237,Best Street Dance ever,2013-01-01,10759634,3192.0,
1238,NO MORE DREAM DANCE BREAK - BTS SEXY DANCE,2016-07-07,6591808,1909.0,
1239,BGIRL TERRA VS BBOY EUDES | FLIPEROFLAVATV,2013-12-24,12693126,2835.0,
1240,Breakdancing stallion,2012-05-09,125819,3429.0,
1241,Easy Breakdancing Moves: Freestyle Breakdance Tips,2020-12-17,50,285.0,
1242,BBOY J - ONE 🇨🇩 NON STOP POWERMOVE,2021-08-15,532,44.0,
1243,Bboy ne demek bilen var mı? 🏀😅,2021-10-02,1689,-4.0,
1244,TOP 10 Suicide Moves in Breakdance,2021-07-04,1729,86.0,
1245,JBL Unbreakable 2021 - 1vs1 Bboy Top 8  Exaggerate vs Amir,2021-09-22,1929,6.0,
1246,Amazing Chinese 7 Years Old Girl Popping Dance on Dance Vision vol.5,2017-08-29,11460804,1491.0,
1247,Philly's breakdancing family,2015-05-11,11436,2332.0,
1248,Best Moments at Red Bull BC One USA 2019 // .stance,2019-05-25,1340975,857.0,
1249,WORLD BBOY CLASSIC 2019 | OFFICIAL TRAILER,2019-06-18,3251,833.0,
1250,5 Easy Breakdance Moves Everybody Can Learn | 𝐕𝐈𝐓𝐀𝐋𝐈𝐓𝐘,2020-06-11,252718,474.0,
1251,Breakdancing monster truck,2021-10-02,7,-4.0,
1252,Best Break Dance Ever in Jeeto Pakistan - Must Watch,2018-03-18,768440,1290.0,
1253,"Bboy Onel ""No Way"" Trailer 2020 🔥",2020-09-17,25494,376.0,
1254,World BBoy Classic | China Qualifier 2021,2021-07-01,9515,89.0,
1255,The Lockers - Dance Routine (1975) Hip-Hop (Break Dance) Origins | Music Video 1080p,2017-08-09,117525,1511.0,
1256,BBOY STRIPES 🇺🇸 trailer,2021-06-09,5570,111.0,
1257,Best Robotic Dance on Dard Dilo Ke Kam Ho Jate Song || RAHUL RAJ ||,2018-01-01,8374631,1366.0,
1258,Vovô Sem Limites - Street Dance - Nofear,2019-06-09,11271536,842.0,
1259,Breakdancing Elf l VS l A Balet of Chaos,2020-04-04,1153,542.0,
1260,Nick Offerman's Life Has Been Devoted to Breakdancing | The Tonight Show Starring Jimmy Fallon,2021-03-12,38479,200.0,
1261,MIX BBOY TRAINING BATTLE CLASSIC DJ SPACER MIXTAPE BREAKS DJ FLEG LEAN ROCK LEG1ONER BREAKING MUSIC,2021-09-30,425,-2.0,
1262,Breakin' Turbo Broom Dance - HD,2012-12-15,2295247,3209.0,
1263,BBOY SHIGEKIX // PRACTICE SESSION,2021-07-23,3885,67.0,
1264,6 Women Ruling the Breakdancing World | Rise of the B-Girls | Unstoppable,2019-05-29,3795,853.0,
1265,Break Dance групповое занятие,2021-10-03,1,-5.0,
1266,Breakdancing Moves: How To Do The Worm,2020-07-17,2582,438.0,
1267,Music Instructor Reb Bull BC One breakdancing,2013-03-17,1532560,3117.0,
1268,Bboy Victor HIGHLIGHT 🏆🏆 // BREAK FREE DAY 2021 // BFWW,2021-08-05,13508,54.0,
1269,rate my breakdancing,2021-04-07,364492,174.0,
1270,Break Dance Danish zehen😯 #danishzehen #fambruh,2021-10-02,1,-4.0,
1271,Breakdancing at Olympics 2024,2020-02-28,6483,578.0,
1272,80' oldschool break dance music!,2011-10-02,5496918,3649.0,
1273,Bboy NELZWON at Freestyle Session USA 2021 // stance,2021-07-15,11772,75.0,
1274,Bboy Brahim • The Most Powerful Moves,2020-03-01,212423,576.0,
1275,⭐BBOY LUKA - TOP SET BEST POWERMOVES ⭐ RED BULL BC ONE CAMP FRANCE,2021-06-11,1843,109.0,
1276,Bboy Bart at World Bboy Classic 2018,2018-07-10,59190,1176.0,
1277,"Console Hotfix Coming Soon, Help EW! And Breakdancing Deer..",2021-09-04,4396,24.0,
1278,Alvarone & Husky Hask vs Victor & J One | WORLD BBOY CLASSIC 2017,2017-06-19,15979,1562.0,
1279,Persil: Breakdancing girl,2015-07-24,4450,2258.0,
1280,I Got 4Th Anniversary Special Break Dancer🤯 In Faded Wheel Garena Free Fire,2021-08-31,1537425,28.0,
1281,Lilou The Most Entertainment B-Boy,2021-01-02,52347,269.0,
1282,Yeh chand koi deewana hai song dance cover by sunder and Vijay last kings,2019-07-14,21381633,807.0,
1283,HACKER EN MINECRAFT DICE: MATE A BBOY,2016-11-04,241361,1789.0,
1284,😍😍😍#bboy#shorts,2021-10-02,0,-4.0,
1285,WATCH: Red Bull BC One World Final 2019,2019-11-09,4630423,689.0,
1286,"""Breakdance Conversation"" with Jimmy Fallon & Brad Pitt",2014-10-15,14095896,2540.0,
1287,Golvin Breakdancing,2021-10-01,5,-3.0,
1288,Breakdance Final - Juste Debout 2014 Bercy,2014-03-03,708188,2766.0,
1289,Dennis Coffey - Ubiquitous | BBOY BEAT | Breakbeat | BBOY MUSIC 2021,2021-10-03,4,-5.0,
1290,Break Dance Kar Ke Traffic Control Karne Wala Pehla Pakistani Traffic Warden,2021-06-19,1012813,101.0,
1291,BBOY AMIR // PRACTICE SESSION,2021-09-21,1646,7.0,
1292,B-GIRL TERRA (6 Years Old) Vs B-BOY LEELOU (Best Version),2013-04-08,5155511,3095.0,
1293,[ J-HOPE ] 4K VERTICAL FOCUS 방탄소년단 제이홉 'Dynamite' Dance Break @ 2020 MMA,2020-12-11,1465461,291.0,
1294,Red bull Cypher Fortaleza 2021 Bboy ??? vs Bboy Grilin,2021-09-12,777,16.0,
1295,Old Skool Hip Hop 80's Tribute Breakdancing Contest,2012-06-17,7734915,3390.0,
1296,The Best Moves of Bboy Ever ★ #1,2016-11-12,23348,1781.0,
1297,CHAVES -  dançando break dance,2021-04-20,64548,161.0,
1298,TOP16 đến hết chung kết. [HN All In One Bboy Pro],2021-03-29,24171,183.0,
1299,Prince Charles breakdancing with black youths,2011-01-25,530318,3899.0,
1300,Breakdance é reconhecido como esporte e terá estreia nas Olimpíadas de Paris,2020-12-12,7736,290.0,
1301,Tutorial break Dance (Moinho de vento / Windmil ) Power Move B.boy Style,2020-06-09,14376,476.0,
1302,Parks and Recreation: Leslie Knope Breakdancing,2012-04-28,58022,3440.0,
1303,TEAM MALAYSIA VS EAST RIDER CREW | Final Crew | Indonesia Bboy Championship 2018,2018-10-01,41447,1093.0,
1304,HH Dalai Lama x Wu Tang Clan + breakdancing monks,2020-07-14,274,441.0,
1305,MUSIC BREAK DANCE 2019,2019-04-20,1965,892.0,
1306,hantu nya kena mental breakdance🤣🤣🤣,2021-10-01,3,-3.0,
1307,"Kidz Dance Battle by ""Nothing but Flavor"". 2 girls vs 2 boys. Amazing!",2014-09-21,4593474,2564.0,
1308,Breakdancing for the Pope,2007-12-09,30597,5042.0,
1309,Best Breakdance Moves Ever,2012-10-07,188832,3278.0,
1310,BEST JUDGE SHOWCASE | BBOY LIL G 🇻🇪,2021-10-02,155,-4.0,
1311,"Bboy Kastrito vs Bboy Gato 2021 FINAL (aniversario puchiz, colima)",2021-04-21,5303,160.0,
1312,Bboy Battle 2021| Breakin'Vasion After Jam | Keep It Raw | Hip Hop India | Day 1 | New Delhi | P7,2021-10-03,2,-5.0,
1313,Best Bboy Mixtape 2020 - No Mercy,2020-09-06,141243,387.0,
1314,How To Do Corta Capim - Capoeira AKA in Breakdancing (floor swipes),2016-08-28,3267,1857.0,
1315,Advanced Breakdancing,2013-05-08,7519,3065.0,
1316,Bboy MixTap 2018/Melhores Musicas De Breaking/Bboy Music,2018-01-02,14482,1365.0,
1317,HYPEST SETS OF WORLD BBOY CLASSIC 2016!,2016-07-01,125097,1915.0,
1318,Bboy Luigi | Trailer | Skmz 🔥 2020,2020-09-10,17124,383.0,
1319,Asian BreakDancing-Dont Stop The Rock,2007-08-14,159166,5159.0,
1320,Valorant | 1HP breakdancing,2021-10-01,22,-3.0,
1321,Bboy RM 台灣最硬!【觀眾敲碗系列EP.2】Bboy RM VS. Bboy Kid Colombia,2021-07-24,2046,66.0,
1322,WINDMILL TUTORIAL | Master the Windmill | Learn to Breakdance,2019-08-10,90751,780.0,
1323,Break Dance - Esporte olímpico,2021-07-30,236,60.0,
1324,Criollo Style Battle Pro Final 1vs1 Final BABY Lil E VS Alexis 2018,2018-10-21,72725976,1073.0,
1325,BREAK DANCER BUNDLE RETURN IN FADED WHEEL || FREE FIRE NEW EVENT || 1 SEPTEMBER FF NEW EVENT.,2021-08-31,10425,28.0,
1326,"DJ ADAM ने लिया Criminal, Artic blue, Break dancer bundle वाले Players से Revenge 😡😡 | Ujjain gang",2021-09-13,4625144,15.0,
1327,Break Dance (Lauwers) Zele 2021,2021-10-03,8,-5.0,
1328,HOW TO GET BREAK DANCER BUNDLE FOR FREE😍😍 ❤⚡|#arcticblue#breakdancer#jokerbundle#banditbundle#hiphop,2021-09-30,40,-2.0,
1329,Break dance,2021-10-03,1,-5.0,
1330,History of Breakdancing,2015-12-16,1358,2113.0,
1331,People Are Awesome Worldwide 2018 🤸‍♂️ BREAK DANCE  BBOYING  EDITION,2018-03-10,28622,1298.0,
1332,Fenoms - Mile 187 | Bboy Music 4 Life 2021,2021-08-24,3037,35.0,
1333,#shorts #jhuggyboy🔥/Indian ❤️best bone breaking dance🤸video 💗/stunt#trending #whatsappstatus #viral,2021-09-30,1569,-2.0,
1334,2021 UIJEONGBU BREAKING GAMES KOREA LIVE !W/ BBoy DOMkey/ BREAKDANCE SHOW /JOIN IN,2021-08-29,1502,30.0,
1335,Lil Kev vs. Kid Colombia | Top 16 | Red Bull BC One World Final 2018,2018-09-30,2020440,1094.0,
1336,BREAK DANCE: tutorial INICIANTE,2018-04-12,163967,1265.0,
1337,NYC Subway Performers: Breakdancing To Make Ends Meet,2015-07-17,18331,2265.0,
1338,Png Comedy (Breakdancing in Lae )..,2021-10-01,6,-3.0,
1339,TOP SETS | Bboy Lee | Champion | Red Bull BC One E-Battle 2021,2021-06-27,3736,93.0,
1340,Break Dance Battle w/ Jon Bernthal & Cuba Gooding Jr.,2016-03-29,1788540,2009.0,
1341,"KIDZ BOP Daily Dance Break [Friday, April 24th]",2020-04-25,578680,521.0,
1342,Breakdance Tema De La Pelicula. Audio Latino,2015-04-13,94911,2360.0,
1343,Brain Breaks - Dance Song - Dancing Robots - Children's Songs by The Learning Station,2013-09-26,7644455,2924.0,
1344,BEST BREAKDANCER Auditions And Performances On Got Talent! | Top Talent,2021-01-15,17384,256.0,
1345,How Peruvian Kids Are Breakdancing Out Of Street Life | AJ+,2018-09-18,11691,1106.0,
1346,Break Dance Basics | Break Dancing,2013-05-14,333861,3059.0,
1347,"5 ELEMENTS OF HIPHOP (Graffiti, MC, Breakdancing, DJ, Beatboxing)",2019-06-02,1687,849.0,
1348,Kids learn breakdancing at Prodigy Cultural Art in Tampa,2021-08-02,608,57.0,
1349,HOW I GOT ARCTIC BLUE  BUNDLE 😱😍 || BREAK DANCER BUNDLE || SKULL LORD BUNDLE || GARENA FREE FIRE,2021-08-31,96384,28.0,
1350,How To Learn Breakdancing Step By Step,2012-04-06,72463,3462.0,
1351,The Origins of Breakdancing,2011-06-24,24407,3749.0,
1352,BREAKDANCE PAJARO LOCO,2017-12-21,3107862,1377.0,
1353,B-Boy Rush vs. B-Boy Dol｜Red Bull BC One Cypher South Korea 2021,2021-09-20,8821,8.0,
1354,NEW COMPILATION BBOY 2019 BEST BREAK DANCE,2019-01-17,296915,985.0,
1355,HYPEST SETS OF WORLD BBOY CLASSIC 2017!,2017-06-21,257281,1560.0,
1356,Six Flags Great Adventure HallowFest 2020 - Breakdancing & Chinese Yo-Yo,2020-10-26,486,337.0,
1357,"New York City Breakers, Breakdancing, 1980s Hip Hop",2019-02-20,7318,951.0,
1358,The Boyz Thrill Ride Full break dance at TMA 211002,2021-10-02,201,-4.0,
1359,Best Bboy Mixtape 2020 - Boost Up Energy,2020-05-13,315481,503.0,
1360,Breakdance lernen in 1 Woche | Selbstexperiment,2021-09-25,100946,3.0,
1361,6-year-old girl takes breakdancing world by storm,2013-03-08,122437,3126.0,
1362,hank green breakdancing on mars (lofi mix),2021-03-13,5560,199.0,
1363,How to Do a Back Spin | Break Dancing,2013-05-18,267191,3055.0,
1364,B-Boy XXL vs. B-Boy Titas｜Red Bull BC One Cypher Portugal 2021,2021-09-16,4599,12.0,
1365,POWERTRICKS BATTLE - CARAVANA DA JUVENTUDE 2020 MANAUS {Bboy FlareboyTv},2020-02-02,11398,604.0,
1366,BEST KPOP DANCE BREAKS OF 2020 (PERSONAL OPINION),2020-07-10,1221601,445.0,
1367,Bboy Junior The Best of Part I • Legend,2016-08-31,774038,1854.0,
1368,#Tiktok #breakdance,2019-01-27,42343,975.0,
1369,B-Boy Hibiki vs. B-Boy so-ta｜Red Bull BC One Cypher Fukuoka 2021,2021-08-19,10613,40.0,
1370,I got break dance bundle,2021-10-03,7,-5.0,
1371,Bboy Justfit vs Bboy Leon - Quarterfinal - Red Bull BC One Asian Pacific Final 2015,2015-10-18,100467,2172.0,
1372,Amazing Moments at BATTLE OF THE YEAR 2019 // .stance,2019-11-01,987863,697.0,
1373,"Bboy Gravity, Most Explosive B-Boy?",2020-10-07,97380,356.0,
1374,Breakdancing LightMode Santa,2015-12-04,3138,2125.0,
1375,Break dance style Alaoui Algérien 2016 رقص العلاوي الجزائري   YouTube,2016-06-18,1769193,1928.0,
1376,Sport : Le break dance fait son entrée à l'IFAS,2021-10-03,361,-5.0,
1377,Short video khesari Lal ka superhit  break dance amd shambhu & Sonu,2021-09-29,97,-1.0,
1378,Old Skool Hip Hop 80's Tribute Breakdancing Contest,2012-06-17,7734915,3390.0,
1379,【 BreakDance 】Easy Level Beginner skills,2021-03-08,421513,204.0,
1380,Breakdance (1984),2009-11-25,14838846,4325.0,
1381,"Bboying in public || Breakdance on streets in front of peoples || best moves, public reactions ||",2019-09-09,336518,750.0,
1382,Kanji Breakdancing in every dungeon,2021-01-06,513,265.0,
1383,B-Boy NORI vs. B-Boy Shoya | Red Bull BC One Cypher Japan 2021,2021-09-27,16763,1.0,
1384,BBoy Samuka @ DPC JAM 2018,2018-10-24,1232,1070.0,
1385,Bboy Music / Dj Lean Rock - Free In The Style,2021-10-02,257,-4.0,
1386,Street Dance - Break Dance,2021-10-02,7,-4.0,
1387,Chelles Battle Pro 2011 Bboy Breakdancing France | YAK FILMS,2011-03-06,1928025,3859.0,
1388,Easy Breakdancing Moves: The Arm Wave,2020-12-11,144,291.0,
1389,What is Philly's breakdancing style?,2019-06-24,416,827.0,
1390,Should Breakdancing Be An Olympic Sport?! Why The Hip Hop Community is Divided...,2019-09-03,57432,756.0,
1391,Beginner's Routine # 1| Learn Breakdancing for Beginners,2016-10-23,2985,1801.0,
1392,Man Breaks Laptop Breakdancing: Fails of The Week | FailArmy,2018-01-13,2765429,1354.0,
1393,TOP 10 Best Powermoves Sets of 2019,2019-12-05,1331359,663.0,
1394,BBOY ISSIN (Body Carnival) | Japan Star,2021-09-08,1766,20.0,
1395,FORTNITE Dance Challenge | Fingers Breakdance,2018-09-16,51566513,1108.0,
1396,Best ROBOT dance ever UNBELIEVABLE MOVES | newest videos |subscribe| Snapchat:cheseif,2012-05-22,31687788,3416.0,
1397,#Dance Practice | Break Dance | DanceinDenmark,2021-10-03,18,-5.0,
1398,Breakdance,2021-10-03,2,-5.0,
1399,Best Breakdance Ever Compilation 2016 ( BBoy Battle ),2016-02-07,7399898,2060.0,
1400,my neck hurts watching this 🥴#shorts #dance #breakdance #breakdancing #neck,2021-10-02,1,-4.0,
1401,FORTNITE Dance Challenge | Fingers Breakdance,2018-09-16,51566534,1108.0,
1402,Bboy Ratin Takes Brazil - Red Bull BC One Brazil Cypher 2015,2015-06-16,74973,2296.0,
1403,Isseiもヤバイかも？世界が注目するbboy shoseiのスナイパームーブ8選,2021-05-28,4326,123.0,
1404,Windmill to elbow air track transition - breakdancing - breakboyseven,2021-05-21,124,130.0,
1405,BTS: Best Dance Breaks,2017-03-15,10403828,1658.0,
1406,2018 Bboy Bgirl Highlights // .stance,2018-12-26,25238,1007.0,
1407,First Bboying Battle in years! #bboy #breakdance #dance #dancer #breakdancing #Shorts,2021-08-17,2574,42.0,
1408,How To Breakdance | Breakdance Footwork - Octopus | Basic Breakdance Steps and Moves,2020-05-31,677,485.0,
1409,5 Easy Breakdance Moves Everybody Can Learn | PART II | 𝐕𝐈𝐓𝐀𝐋𝐈𝐓𝐘,2021-01-09,20855,262.0,
1410,TRIAL BY BREAKDANCING! | Gmod TTT,2020-09-08,323875,385.0,
1411,BBOY NOODLE | Bomb Jam 2021,2021-05-17,738,134.0,
1412,Break Dance 😂 #shorts #gethugrandma #thoufiq24 #tamil #tiktok #paati #comedy #goundamani #santhanam,2021-07-23,142028,67.0,
1413,Adventures with Alan gives breakdancing a try,2021-07-27,73,63.0,
1414,The Prodigy - Smack My Bitch Up (Break dance) Red Bull BC one,2021-03-26,225307,186.0,
1415,How to Breakdance | 3 Step | Footwork 101,2011-10-28,530720,3623.0,
1416,"B-Boy Icey Ives, B-Boy Thomaz & B-Boy Till | Route To Red Bull BC One World Final Mumbai 2019",2019-12-03,1226792,665.0,
1417,B-Boy Lil Zoo vs B-Boy Philip | Top 8 | Red Bull BC One World Final Austria 2020,2020-11-29,51336,303.0,
1418,How to do AirWalk / Break Dance Move in Malayalam.,2020-10-01,6672,362.0,
1419,Breakdancing Olympic Sport - Behind the News,2019-03-08,3016,935.0,
1420,How B-Boy Hong 10 Preps To Battle TEN Las Vegas Breakers,2021-06-29,15348,91.0,
1421,Best Breakdancers In The World Battle In Ultimate Competition,2015-09-24,6484,2196.0,
1422,"murder by death – like the exorcist, but more breakdancing (full album)",2021-04-22,718,159.0,
1423,Chikni Chameli Hip-Hop Remix Dance video by Ajay Poptron,2021-02-16,380604,224.0,
1424,Break Dance | Asha Bhosle | Jaal | Anu Malik | Rekha,2017-11-29,504390,1399.0,
1425,B-Boy Lion vs. B-Boy Becon | Red Bull BC One Cypher Venezuela 2021,2021-07-17,5334,73.0,
1426,Breakdance Top 14 Suicide Moves 2019  || Best Bboy Suicide moves || Bboying Power moves ||,2020-04-08,1911202,538.0,
1427,Trolls: Can't Stop The Feeling | GoNoodle,2016-10-04,100796902,1820.0,
1428,Challenger Otso Guapito shows off his incredible breakdancing | It's Showtime Versus,2021-02-17,33214,223.0,
1429,[K-POP IN PUBLIC | ONE TAKE] ITZY(있지) - LOCO | FULL BREAK | DANCE COVER by SPICE from RUSSIA,2021-10-02,47314,-4.0,
1430,5 Easy Breakdance Moves Everybody Can Learn | PART II | 𝐕𝐈𝐓𝐀𝐋𝐈𝐓𝐘,2021-01-09,20857,262.0,
1431,BBOY BORN | THE KING OF STYLE 🇰🇷,2021-09-18,3344,10.0,
